max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
8,231,0.154537649,0.236661305,2,0.3
16,311,0.414978618,0.088241094,2,0.3
12,433,0.691495716,0.455760488,2,0.3
15,443,0.454500033,0.735051906,3,0.3
17,332,0.282765866,0.197765292,3,0.3
5,176,0.914698288,0.748836663,5,0.3
9,156,0.168030756,0.803889036,5,0.3
7,188,0.237459573,0.339088344,5,0.3
9,433,0.54738678,0.925160425,5,0.3
16,435,0.691473287,0.994323761,5,0.3
9,266,0.357029473,0.224754109,5,0.3
13,297,0.738042741,0.782361881,6,0.3
18,408,0.146849311,0.846046918,6,0.3
19,328,0.26433418,0.357108272,7,0.3
16,152,0.634244141,0.36536634,7,0.3
14,274,0.646849357,0.671837891,8,0.3
10,362,0.713474133,0.845338483,10,0.3
18,238,0.003688836,0.941916117,10,0.3
9,319,0.676142278,0.321290736,2,0.30625
11,350,0.750259556,0.914947402,2,0.30625
16,372,0.544587044,0.447600054,2,0.30625
5,365,0.203167342,0.3339268,3,0.30625
9,377,0.780776369,0.810788403,3,0.30625
13,304,0.434833666,0.731666578,4,0.30625
20,439,0.376316303,0.340459265,4,0.30625
15,212,0.564492737,0.71927988,4,0.30625
5,443,0.024182796,0.28657056,5,0.30625
17,225,0.570917517,0.655550042,5,0.30625
20,195,0.184908626,0.212499489,6,0.30625
18,184,0.148447483,0.782842676,6,0.30625
10,398,0.938354352,0.732186745,7,0.30625
15,315,0.548011132,0.714932775,7,0.30625
18,329,0.637550851,0.775220298,8,0.30625
7,201,0.194852047,0.102188319,8,0.30625
16,214,0.872301502,0.939060227,8,0.30625
11,205,0.493334141,0.514264252,8,0.30625
17,333,0.679960639,0.745926447,8,0.30625
14,264,0.567936466,0.696350047,9,0.30625
8,419,0.183018643,0.314847264,9,0.30625
12,419,0.936033903,0.588364225,10,0.30625
18,314,0.698048941,0.639987232,10,0.30625
13,332,0.773725067,0.696780742,1,0.3125
20,242,0.419492622,0.411479075,1,0.3125
7,208,0.506093655,0.342129011,2,0.3125
15,366,0.8182817,0.302750435,3,0.3125
11,324,0.459134893,0.483297929,3,0.3125
5,241,0.991956796,0.987888705,4,0.3125
7,392,0.62428399,0.502559968,4,0.3125
16,195,0.929276421,0.246154639,4,0.3125
12,154,0.175987856,0.643409856,5,0.3125
19,204,0.842740562,0.786449903,5,0.3125
15,185,0.863239881,0.679495368,6,0.3125
12,231,0.234085529,0.772760667,7,0.3125
16,357,0.255365952,0.783254622,8,0.3125
12,237,0.998113583,0.404355643,8,0.3125
9,190,0.46893012,0.84175565,9,0.3125
5,389,0.081817204,0.141110471,9,0.3125
19,383,0.945732112,0.641727049,9,0.3125
7,431,0.371585985,0.519286758,9,0.3125
16,437,0.681633767,0.640959014,10,0.3125
18,295,0.884481245,0.786265504,2,0.31875
13,372,0.757364135,0.54783566,3,0.31875
9,324,0.171249787,0.083351992,4,0.31875
5,217,0.41430459,0.295911985,5,0.31875
18,314,0.641576868,0.310379187,6,0.31875
5,423,0.530067009,0.705557545,8,0.31875
8,353,0.465194089,0.205623889,8,0.31875
9,327,0.575348119,0.765486322,8,0.31875
12,325,0.652486356,0.832778625,9,0.31875
14,155,0.590823014,0.283714032,4,0.325
13,225,0.829542053,0.477591211,7,0.325
20,182,0.52845079,0.447401381,8,0.325
7,376,0.767541366,0.256276589,8,0.325
8,211,0.719005249,0.347450719,9,0.325
15,298,0.08067032,0.045651429,10,0.325
17,271,0.399407744,0.665745598,10,0.325
9,230,0.995405067,0.243797014,1,0.33125
6,211,0.094049936,0.097732585,1,0.33125
19,193,0.542500159,0.562042907,1,0.33125
17,311,0.956430434,0.545768484,3,0.33125
12,222,0.046318847,0.157996483,7,0.33125
7,351,0.518139908,0.329278685,7,0.33125
13,389,0.661732253,0.76961724,7,0.33125
5,213,0.900243339,0.382225002,9,0.33125
13,184,0.457859294,0.549959441,9,0.33125
7,410,0.491856568,0.59926223,9,0.33125
18,349,0.578452118,0.300338901,9,0.33125
9,264,0.152532263,0.057614415,9,0.33125
8,351,0.310315272,0.247824249,9,0.33125
6,179,0.746101694,0.584012107,10,0.33125
14,152,0.932467937,0.359747987,2,0.3375
12,210,0.471751323,0.221208137,1,0.34375
15,154,0.631786729,0.203024396,7,0.34375
7,300,0.031983875,0.070222408,9,0.34375
17,299,0.749597028,0.182229536,10,0.34375
20,160,0.195992793,0.121002697,3,0.35
16,273,0.729865291,0.385702858,6,0.35
11,372,0.86290841,0.509190851,8,0.35
7,230,0.368174045,0.033416126,8,0.35
7,325,0.356983885,0.118454032,9,0.35
8,292,0.350915033,0.064267379,1,0.35625
17,239,0.811426634,0.406009903,7,0.35625
14,413,0.398762267,0.095606419,1,0.3625
11,415,0.218101754,0.032430693,5,0.3625
12,337,0.916897492,0.48156287,6,0.3625
14,424,0.540252457,0.292500685,8,0.36875
16,241,0.683780497,0.151317596,3,0.375
6,323,0.706999127,0.250830605,10,0.375
11,202,0.802180545,0.425260858,7,0.38125
17,265,0.232960188,0.054817749,1,0.3875
5,402,0.930674781,0.180550643,5,0.39375
12,330,0.417887375,0.015247897,6,0.39375
9,402,0.848708317,0.023522192,6,0.39375
14,264,0.716222654,0.235863499,7,0.39375
19,153,0.866830866,0.139868964,8,0.39375
7,395,0.686436255,0.019962525,2,0.4
20,245,0.352448195,0.018293533,5,0.4
15,325,0.985133452,0.228884505,7,0.4
5,231,0.673164962,0.094348002,1,0.40625
15,233,0.619585444,0.042166836,9,0.40625
6,187,0.618326583,0.054239623,6,0.4125
8,258,0.839253585,0.078436828,9,0.4125
11,450,0.960394779,0.067951622,10,0.4125
13,306,0.534650735,0.113700851,2,0.41875
7,167,0.625075125,0.031374895,6,0.41875
10,362,0.750496415,0.121876684,5,0.425
20,267,0.629558225,0.067763382,4,0.44375
17,444,0.697822728,0.059564852,3,0.45625
13,262,0.739608064,0.057328922,3,0.45625
13,325,0.945182519,0.070733226,3,0.49375
17,245,0.718760198,0.010228738,10,0.56875
10,351,0.601900317,0.017057512,10,0.56875
